Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT
Date,,,,,,,,,,,,,,,
2025-05-22,201.13172912597656,170.66339111328125,454.8599853515625,202.52015274475195,176.55626639163424,460.25,199.4736073247078,170.50359615670786,453.8999938964844,200.48247209416806,171.6422171391164,454.95001220703125,46742400,74864400,18025600
2025-05-23,195.04864501953125,168.26629638671875,450.17999267578125,197.4758830409797,169.7545002456487,453.69000244140625,193.24069928507132,167.68699586257836,448.9100036621094,193.45045269257122,168.85557933287677,449.9800109863281,78432900,35211400,16883500
2025-05-27,199.98304748535156,172.69093322753906,460.69000244140625,200.51244545494848,172.9606110264557,460.95001220703125,197.20618488735448,169.79444583588602,456.1199951171875,198.07520901450675,169.9542560308247,456.4800109863281,56288500,37995700,20974300
2025-05-28,200.1927947998047,172.15159606933594,457.3599853515625,202.50017366149785,175.0580811773991,462.5199890136719,199.67338002302156,171.70214322301487,456.92999267578125,200.36260025266836,172.95063181853965,461.2200012207031,45339700,34784000,17086300
2025-05-29,199.72332763671875,171.65219116210938,458.67999267578125,203.57895243464628,174.20909322624098,461.7200012207031,198.28495762525483,170.42368271917738,455.30999755859375,203.3492174371598,173.78960291012612,461.54998779296875,51396800,29317300,13974800
2025-05-30,200.622314453125,171.5323486328125,460.3599853515625,201.73105672211125,172.0017815585655,461.67999267578125,196.55692105301176,167.23754486546525,455.5400085449219,199.14398126681596,171.14282080509608,459.7200012207031,70819900,52639900,34770500
2025-06-02,201.47134399414062,168.82562255859375,461.9700012207031,201.9008644592711,169.66460324672883,462.1099853515625,199.89313329888972,167.18760611208933,456.8900146484375,200.05295557621693,167.637058963566,457.1400146484375,35423300,38612300,16626500
2025-06-03,203.03956604003906,165.97906494140625,462.9700012207031,203.5389992121068,168.276287066322,464.1400146484375,200.7321872237246,165.08015922486254,460.8599853515625,201.1217444882778,167.28749382619188,461.4700012207031,46381600,45084900,15743800
2025-06-04,202.590087890625,167.8468017578125,463.8699951171875,206.00620910456834,168.01659436979696,465.69000244140625,201.8709028727957,166.15884281939123,463.0199890136719,202.67998220748078,166.53838821108508,464.0,43604000,26900800,14162700
2025-06-05,200.40257263183594,168.00662231445312,467.67999267578125,204.5178973620389,170.72331951416996,469.6499938964844,199.92310578136215,167.3873615992156,464.0299987792969,203.26931435006063,170.1340365467451,464.9599914550781,55126100,36379100,20131700
2025-06-06,203.68882751464844,173.46998596191406,470.3800048828125,205.4668084267123,174.2890017669552,473.3399963378906,201.82095228760733,170.6234412090639,468.7799987792969,202.76987228695742,170.6234412090639,470.0899963378906,46607700,35731800,15285600
2025-06-09,201.2216339111328,176.08999633789062,472.75,205.76647909477697,176.47000122070312,473.42999267578125,199.79326227022588,174.3699951171875,468.6199951171875,204.15830357568726,174.5399932861328,469.70001220703125,72862600,28935900,16469900
2025-06-10,202.44024658203125,178.60000610351562,470.9200134277344,204.11835001917973,181.11000061035156,472.79998779296875,200.34263633745982,174.91000366210938,466.9599914550781,200.3726011094186,176.1999969482422,471.19000244140625,54672600,61766100,15375900
2025-06-11,198.55465698242188,177.35000610351562,472.6199951171875,204.26817387189894,180.3699951171875,475.4700012207031,198.18508130061548,176.75,469.6600036621094,203.26930749599725,179.77000427246094,470.0199890136719,60989900,31646800,16399200
2025-06-12,198.97418212890625,175.6999969482422,478.8699951171875,199.45363372918547,176.72000122070312,480.4200134277344,197.13627162659284,174.75,473.5199890136719,198.85432303920933,176.17999267578125,475.0199890136719,43904600,20941900,18950600
2025-06-13,196.227294921875,174.6699981689453,474.9599914550781,200.1428492549886,177.1300048828125,479.17999267578125,195.47814514596445,172.38999938964844,472.760009765625,199.50357538920457,172.44000244140625,476.4100036621094,51447300,27663100,16814500
2025-06-16,198.195068359375,176.77000427246094,479.1400146484375,198.46476655376847,176.94000244140625,480.69000244140625,196.33717625414866,174.64999389648438,475.0,197.07634287373045,174.72999572753906,475.2099914550781,43020700,27389200,15626100
2025-06-17,195.418212890625,175.9499969482422,478.0400085449219,198.16509536417735,177.36000061035156,478.739990234375,194.98870767431248,174.5800018310547,474.0799865722656,196.97644196425614,175.6999969482422,475.3999938964844,38856200,24973000,15414100
2025-06-18,196.35714721679688,173.32000732421875,480.239990234375,197.3460303816964,176.55999755859375,481.0,194.84886452825484,173.1999969482422,474.4599914550781,195.71787336797544,176.00999450683594,478.0,45394700,28707500,17526500
2025-06-20,200.7721405029297,166.63999938964844,477.3999938964844,201.47134391409438,174.33999633789062,483.4599914550781,196.6368343380514,165.4600067138672,476.8699951171875,198.01527480684123,173.9499969482422,482.2300109863281,96813500,75659900,37576200
2025-06-23,201.27157592773438,165.19000244140625,486.0,202.07067208145295,167.33999633789062,487.75,198.73446202428119,162.0,472.510009765625,201.40143343464243,166.27000427246094,478.2099914550781,55814300,57671000,24864000
2025-06-24,200.07293701171875,166.77000427246094,490.1099853515625,203.2093768046809,168.22000122070312,491.8500061035156,199.9730442780961,166.1300048828125,486.79998779296875,202.36033429336192,166.9199981689453,488.95001220703125,54064000,40524300,22305600
2025-06-25,201.33151245117188,170.67999267578125,492.2699890136719,203.43912119943792,172.36000061035156,494.55999755859375,200.39257558111612,167.5500030517578,489.3900146484375,201.2216365357081,167.6300048828125,492.0400085449219,39525700,35479000,17495100
2025-06-26,200.7721405029297,173.5399932861328,497.45001220703125,202.41028074115465,173.69000244140625,498.0400085449219,199.23389299836737,169.94000244140625,492.80999755859375,201.20164572639828,172.42999267578125,492.9800109863281,50799100,31796700,21578900
2025-06-27,200.85205078125,178.52999877929688,495.94000244140625,202.98962419564972,178.67999267578125,499.29998779296875,199.77327327657756,171.72999572753906,493.0299987792969,201.66113009938155,173.5399932861328,497.54998779296875,73188600,108140200,34539200
2025-06-30,204.93740844726562,176.22999572753906,497.4100036621094,207.15489297707504,181.22999572753906,500.760009765625,199.0341046248948,174.5800018310547,495.3299865722656,201.78098710410558,180.77999877929688,497.0400085449219,91912800,63378900,28369000
2025-07-01,207.58441162109375,175.83999633789062,492.04998779296875,209.95171998702364,176.08999633789062,498.04998779296875,205.90630823197938,173.52999877929688,490.9800109863281,206.4357061767528,175.74000549316406,496.4700012207031,78788900,35904500,19945400
2025-07-02,212.1991729736328,178.63999938964844,491.0899963378906,213.09814660534315,178.86000061035156,493.5,207.9040445567577,175.07000732421875,488.70001220703125,208.6731759252599,175.5399932861328,489.989990234375,67941800,29128900,16319600
2025-07-03,213.30792236328125,179.52999877929688,498.8399963378906,214.40666625629999,179.6699981689453,500.1300048828125,211.56988934364432,177.0500030517578,493.44000244140625,211.90950026104147,178.5,493.80999755859375,34955800,21689700,13984800
2025-07-07,209.7119903564453,176.7899932861328,497.7200012207031,215.9848699115094,179.3000030517578,498.75,208.56330013289198,175.67999267578125,495.2300109863281,212.43889126622693,179.05999755859375,497.3800048828125,50229000,34175600,13981600
2025-07-08,209.7719268798828,174.36000061035156,496.6199951171875,211.1903153368944,177.9499969482422,498.20001220703125,208.213697736729,172.80999755859375,494.1099853515625,209.86183643928914,177.85000610351562,497.239990234375,42848900,40442500,11846600
2025-07-09,210.90065002441406,176.6199951171875,503.510009765625,211.09043707809712,179.44000244140625,506.7799987792969,206.98509558510867,172.77000427246094,499.739990234375,209.2924745188519,175.25,500.29998779296875,48749400,43025600,18659500
2025-07-10,212.16920471191406,177.6199951171875,501.4800109863281,213.23798377907798,178.42999267578125,504.44000244140625,209.7918979255535,174.3800048828125,497.75,210.27134950514616,175.6300048828125,503.04998779296875,44443600,29252400,16492100
2025-07-11,210.92062377929688,180.19000244140625,503.32000732421875,211.88952536572023,181.42999267578125,505.0299987792969,209.6220944658076,176.47999572753906,497.79998779296875,210.33129628612954,176.7899932861328,498.4700012207031,39765800,34282900,16459500
2025-07-14,208.3834991455078,181.55999755859375,503.0199890136719,210.67091168904602,183.6699981689453,503.9700012207031,207.3047216270235,179.67999267578125,501.0299987792969,209.69201166358403,181.00999450683594,501.5199890136719,38840100,32536600,12058800
2025-07-15,208.87295532226562,182.0,505.82000732421875,211.64980271899068,184.22000122070312,508.29998779296875,208.6831682659836,181.60000610351562,502.7900085449219,208.9828312368767,182.80999755859375,503.0199890136719,42296300,33448300,14927200
2025-07-16,209.92176818847656,182.97000122070312,505.6199951171875,212.1592191902425,184.3300018310547,506.7200012207031,208.40348697906978,182.02999877929688,501.8900146484375,210.06160887608695,183.24000549316406,505.17999267578125,47490500,33104200,15154400
2025-07-17,209.78192138671875,183.5800018310547,511.70001220703125,211.5599023237274,184.05999755859375,513.3699951171875,209.35240091776063,180.47999572753906,505.6199951171875,210.33130094399476,182.13999938964844,505.67999267578125,48068100,31992600,17503100
2025-07-18,210.9405975341797,185.05999755859375,510.04998779296875,211.54990664350106,186.4199981689453,514.6400146484375,209.46227954032304,183.7100067138672,507.42999267578125,210.63095139102305,185.39999389648438,514.47998046875,48974600,34014500,21209700
2025-07-21,212.23912048339844,190.10000610351562,510.05999755859375,215.53538252867688,190.2899932861328,512.0900268554688,211.39009321998003,186.14999389648438,505.54998779296875,211.8595616297783,186.25,506.7099914550781,51377400,45803100,14066800
2025-07-22,214.15695190429688,191.33999633789062,505.2699890136719,214.7063314773177,191.64999389648438,511.20001220703125,211.9894136266437,187.4600067138672,505.2699890136719,212.89838571641525,191.5,510.9700012207031,46404100,44660200,13868600
2025-07-23,213.9072265625,190.22999572753906,505.8699951171875,214.90609293027538,192.52999877929688,506.7900085449219,212.1692088371252,189.17999267578125,500.70001220703125,214.75626907170553,191.5,506.75,46989300,58681900,16396600
2025-07-24,213.51766967773438,192.1699981689453,510.8800048828125,215.44548969662856,197.9499969482422,513.6699829101562,213.28793468034502,191.0,507.29998779296875,213.65751035981805,197.02999877929688,508.7699890136719,46022600,74881700,16107000
2025-07-25,213.63754272460938,193.17999267578125,513.7100219726562,214.9960015887686,194.3300018310547,518.2899780273438,213.15807589620647,191.25999450683594,510.3599853515625,214.45660521718813,191.97999572753906,512.469970703125,40268800,39785900,19125700
2025-07-28,213.80735778808594,192.5800018310547,512.5,214.60645396318566,194.0500030517578,515.0,212.81847455673218,190.83999633789062,510.1199951171875,213.78737619229818,193.64999389648438,514.0800170898438,37858000,38139500,14308000
2025-07-29,211.03050231933594,195.75,512.5700073242188,214.5664825639156,195.9199981689453,517.6199951171875,210.58101550100253,192.0800018310547,511.55999755859375,213.93719187335407,192.42999267578125,515.530029296875,51411700,41389200,16469200
2025-07-30,208.81301879882812,196.52999877929688,513.239990234375,212.14922883427738,197.60000610351562,515.9500122070312,207.48452469073794,194.69000244140625,509.44000244140625,211.65977882345743,195.60000610351562,515.1699829101562,45512500,32445400,26380400
2025-07-31,207.33470153808594,191.89999389648438,533.5,209.60211724381097,195.99000549316406,555.4500122070312,206.92516266487007,191.08999633789062,531.9000244140625,208.25365677749065,195.7100067138672,555.22998046875,80698400,51329200,51617300
2025-08-01,202.1505889892578,189.1300048828125,524.1099853515625,213.33788973606855,190.8300018310547,535.7999877929688,201.27158167093614,187.82000732421875,520.8599853515625,210.63095505795985,189.02999877929688,535.0,104434500,34832200,28977600
2025-08-04,203.11949157714844,195.0399932861328,535.6400146484375,207.64435521756303,195.27000427246094,538.25,201.4513712516652,190.1199951171875,528.1300048828125,204.27816503495924,190.2899932861328,528.27001953125,75109300,31547400,25349000
2025-08-05,202.68995666503906,194.6699981689453,527.75,205.1072113881769,197.86000061035156,537.2999877929688,201.93082373064988,193.88999938964844,527.239990234375,203.1694082424696,194.7100067138672,537.1799926757812,44155100,31602300,19171600
2025-08-06,213.0082550048828,196.08999633789062,524.9400024414062,215.1358452662651,196.6300048828125,531.7000122070312,205.35693489516686,193.6699981689453,524.030029296875,205.39689808550258,194.5,530.9000244140625,108483100,21562900,21355700
2025-08-07,219.7805633544922,196.52000427246094,520.8400268554688,220.59964108330854,197.5399932861328,528.0900268554688,216.33447747046458,194.3300018310547,517.5499877929688,218.63187314031333,197.05999755859375,526.7999877929688,90224800,26321800,16079100
2025-08-08,229.0900115966797,201.4199981689453,522.0399780273438,230.73813503605493,202.61000061035156,524.6599731445312,219.00145500716468,197.1699981689453,519.4099731445312,220.57966572513484,197.22000122070312,522.5999755859375,113854000,39161800,15531000
2025-08-11,227.17999267578125,201.0,521.77001953125,229.55999755859375,201.47999572753906,527.5900268554688,224.75999450683594,199.07000732421875,519.719970703125,227.9199981689453,200.94000244140625,522.2999877929688,61806100,25832400,20194400
2025-08-12,229.64999389648438,203.33999633789062,529.239990234375,230.8000030517578,204.5,530.97998046875,227.07000732421875,200.58999633789062,522.7000122070312,228.00999450683594,201.3699951171875,523.75,55626200,30397900,18667000
2025-08-13,233.3300018310547,201.9600067138672,520.5800170898438,235.0,204.52999877929688,532.7000122070312,230.42999267578125,197.50999450683594,519.3699951171875,231.07000732421875,204.1300048828125,532.1099853515625,69878500,28342900,19619200
2025-08-14,232.77999877929688,202.94000244140625,522.47998046875,235.1199951171875,204.44000244140625,525.9500122070312,230.85000610351562,201.22999572753906,520.1400146484375,234.05999755859375,201.5,522.5599975585938,51916300,25230400,20269100
2025-08-15,231.58999633789062,203.89999389648438,520.1699829101562,234.27999877929688,206.44000244140625,526.0999755859375,229.33999633789062,201.27999877929688,519.0800170898438,234.0,203.85000610351562,522.77001953125,56038700,34931400,25213300
2025-08-18,230.88999938964844,203.5,517.0999755859375,233.1199951171875,205.27000427246094,522.8200073242188,230.11000061035156,202.49000549316406,514.02001953125,231.6999969482422,204.1999969482422,521.5900268554688,37476200,18526600,23760600
2025-08-19,230.55999755859375,201.57000732421875,509.7699890136719,232.8699951171875,203.44000244140625,515.1599731445312,229.35000610351562,199.9600067138672,508.54998779296875,231.27999877929688,203.02999877929688,515.0,39402600,24240200,21481000
2025-08-20,226.00999450683594,199.32000732421875,505.7200012207031,230.47000122070312,201.27999877929688,511.0,225.77000427246094,196.60000610351562,504.44000244140625,229.97999572753906,200.72999572753906,509.8699951171875,42190600,28911600,27701800
2025-08-21,224.77999877929688,199.8000030517578,504.9849853515625,226.52000427246094,202.47999572753906,507.6300048828125,224.51010131835938,199.42999267578125,502.7200927734375,226.27999877929688,199.82000732421875,503.69000244140625,13307886,9111167,6013607
